price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
22580.0,830.0,CHEVROLET,Equinox LT,Jeep,No,Petrol,1.5,5124.0,4.0,Automatic,4x4,4-5,Left wheel,Black,10.0,0,4
12777.0,640.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,162558.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,10
21326.0,1325.0,NISSAN,Altima,Sedan,Yes,Petrol,2.5,30296.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,4
3800.0,0.0,OPEL,Vectra,Sedan,No,Petrol,1.6,270000.0,4.0,Manual,Front,4-5,Left wheel,Red,2.0,0,29
14740.0,779.0,TOYOTA,Camry,Sedan,No,Hybrid,2.5,0.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6.0,0,10
17876.0,382.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,11000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12.0,0,9
1725.0,584.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,107155.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
13172.0,781.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,83658.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,0,11
15718.0,836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,149608.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
32929.0,1327.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,19000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,11.0,0,5
21987.0,639.0,CHEVROLET,Malibu,Sedan,Yes,Diesel,2.0,133923.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,9
41720.0,891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,114066.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
24148.0,831.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,27067.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,6
8467.0,0.0,MERCEDES-BENZ,CLK 200,Coupe,No,Petrol,2.0,267583.0,4.0,Manual,Rear,2-3,Left wheel,Silver,4.0,0,23
7840.0,0.0,VAZ,2121 (Niva),Jeep,No,Petrol,1.7,38181.0,1.0,Manual,4x4,4-5,Left wheel,White,0.0,0,15
392.0,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,232032.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,10
12544.0,781.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,120000.0,4.0,Manual,Front,4-5,Left wheel,Grey,8.0,0,11
5018.0,0.0,FORD,Transit,Microbus,No,Diesel,2.5,3538.0,6.0,Manual,Rear,4-5,Left wheel,Beige,0.0,0,23
7840.0,0.0,BMW,525,Sedan,Yes,Petrol,2.5,220000.0,6.0,Manual,Rear,4-5,Left wheel,Silver,0.0,0,25
18817.0,585.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,121000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8.0,0,10
20000.0,1024.0,VOLKSWAGEN,Crafter,Microbus,No,Diesel,2.5,215000.0,4.0,Manual,Rear,2-3,Left wheel,White,0.0,0,13
7700.0,944.0,OPEL,Astra,Universal,No,Diesel,1.7,238075.0,4.0,Manual,Front,4-5,Left wheel,Silver,8.0,0,15
17249.0,586.0,HYUNDAI,Elantra limited,Sedan,Yes,Petrol,1.8,87500.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10.0,0,11
22580.0,749.0,KIA,Optima,Sedan,Yes,Petrol,2.4,47000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6.0,0,9
549.0,1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,52142.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,9
16621.0,0.0,SUBARU,Impreza G4,Sedan,Yes,Petrol,2.0,0.0,4.0,Variator,4x4,4-5,Right-hand drive,Black,2.0,0,11
10036.0,639.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,268046.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
18189.0,586.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,186000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,10.0,0,11
706.0,645.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,122302.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,12
10349.0,0.0,HONDA,FIT fit,Hatchback,No,Petrol,1.3,180000.0,4.0,Variator,4x4,4-5,Right-hand drive,Purple,2.0,0,16
20000.0,1974.0,HONDA,FIT,Hatchback,No,Petrol,1.3,3800.0,4.0,Automatic,4x4,4-5,Right-hand drive,Black,4.0,0,4
29087.0,831.0,JEEP,Compass,Jeep,Yes,Petrol,2.4,63570.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,12
470.0,1493.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,118133.0,6.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,7
784.0,518.0,TOYOTA,RAV 4,Jeep,No,Hybrid,2.5,136518.0,4.0,Automatic,4x4,4-5,Left wheel,Grey,0.0,0,7
549.0,1190.0,AUDI,RS7,Hatchback,Yes,Petrol,3.55,98446.0,8.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,9
27174.0,663.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,279276.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,8
47356.0,1363.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,229334.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,11
7527.0,0.0,MAZDA,Demio,Hatchback,No,Petrol,1.5,165000.0,4.0,Manual,Front,4-5,Right-hand drive,Black,0.0,0,16
20883.0,836.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,171157.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
549.0,1325.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,35541.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,4
25299.0,730.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,79845.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
23521.0,0.0,KIA,Sorento,Jeep,Yes,Diesel,2.0,178000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,1,13
4300.0,0.0,MITSUBISHI,Colt,Hatchback,No,Petrol,1.3,112000.0,4.0,Variator,Front,4-5,Right-hand drive,White,2.0,0,17
43868.0,730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,64841.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,7
549.0,586.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,197589.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,11
14426.0,0.0,MERCEDES-BENZ,E 350,Sedan,Yes,LPG,3.5,279000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Golden,8.0,0,18
1176.0,751.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,216208.0,4.0,Automatic,Front,4-5,Left wheel,Blue,0.0,0,10
18826.0,836.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,118133.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
23521.0,0.0,CHEVROLET,Volt,Hatchback,Yes,Plug-in Hybrid,1.4,237000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8.0,0,11
7370.0,364.0,CHEVROLET,Spark,Sedan,Yes,Petrol,1.0,39876.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,11
5331.0,0.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.0,80000.0,4.0,Automatic,Front,2-3,Right-hand drive,White,8.0,0,26
7840.0,0.0,OPEL,Astra,Goods wagon,No,CNG,1.8,240000.0,4.0,Manual,Front,4-5,Left wheel,Blue,4.0,0,25
13485.0,697.0,VOLKSWAGEN,Passat SE,Sedan,Yes,Petrol,1.8,91103.0,4.0,Automatic,Front,4-5,Left wheel,Black,8.0,0,8
7213.0,0.0,LAND ROVER,Discovery,Jeep,Yes,Diesel,2.5,362717.5,6.0,Manual,4x4,4-5,Left wheel,Black,10.0,1,26
15000.0,1539.0,TOYOTA,Sienta,Minivan,No,Petrol,1.0,0.0,3.0,Automatic,Front,4-5,Right-hand drive,White,4.0,0,5
13485.0,640.0,FORD,Focus,Hatchback,No,Petrol,2.0,148000.0,4.0,Automatic,Front,4-5,Left wheel,Red,5.0,0,10
8311.0,642.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,36545.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,11
46728.0,1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,260771.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,13
8467.0,1345.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.5,64459.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,15
18817.0,584.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,53000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8.0,1,9
18817.0,751.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,8.0,0,10
470.0,1327.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,44845.0,4.0,Automatic,Front,4-5,Left wheel,Brown,12.0,0,5
35124.0,0.0,HYUNDAI,H1,Microbus,Yes,Diesel,2.5,63500.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,5.0,1,13
15053.0,0.0,BMW,530,Sedan,Yes,Petrol,3.0,200000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,0.0,0,19
47356.0,0.0,MITSUBISHI,L 200,Pickup,Yes,Diesel,2.5,76000.0,4.0,Manual,4x4,4-5,Left wheel,Silver,4.0,1,8
862.0,934.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,182302.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,8
10349.0,502.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,145000.0,4.0,Variator,Front,4-5,Left wheel,Sky blue,8.0,0,10
400.0,0.0,VOLKSWAGEN,Golf,Hatchback,No,CNG,1.6,9300.0,4.0,Manual,Front,4-5,Left wheel,White,2.0,0,26
11917.0,0.0,SCION,iA isti,Hatchback,No,Petrol,1.5,118000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,2.0,0,17
15367.0,1024.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,49140.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,13
9408.0,585.0,HYUNDAI,Elantra,Jeep,Yes,Petrol,1.8,207606.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,10
11290.0,585.0,HYUNDAI,Elantra GLS / LIMITED,Sedan,No,Petrol,1.8,69000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12.0,0,10
8467.0,893.0,MAZDA,Mazda 3,Hatchback,No,Diesel,1.6,185000.0,4.0,Manual,Front,4-5,Left wheel,Blue,6.0,1,15
20385.0,1058.0,TOYOTA,Camry,Sedan,Yes,Petrol,3.5,152679.0,6.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,0,11
34500.0,0.0,TOYOTA,Land Cruiser Prado,Jeep,No,Petrol,2.7,210000.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,10.0,0,17
23521.0,1058.0,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,140966.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,11
9252.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,8
19121.0,530.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,163000.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,10
9095.0,1680.0,BMW,320 320,Coupe,No,Petrol,2.0,188000.0,6.0,Manual,Rear,2-3,Left wheel,Black,9.0,0,22
31361.0,779.0,TOYOTA,Avalon limited,Sedan,Yes,Hybrid,2.5,132000.0,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,10.0,0,10
21012.0,0.0,KIA,Optima X,Sedan,Yes,Petrol,2.0,155000.0,12.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,12.0,1,11
16571.0,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,51994.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
16308.0,642.0,VOLKSWAGEN,Passat,Sedan,Yes,Diesel,2.0,134000.0,4.0,Tiptronic,Rear,4-5,Left wheel,White,12.0,1,11
13485.0,0.0,MERCEDES-BENZ,B 170,Hatchback,Yes,Petrol,1.7,160000.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,16
10663.0,1266.0,HONDA,FIT,Hatchback,No,Hybrid,1.5,106000.0,4.0,Variator,Front,4-5,Right-hand drive,White,0.0,0,9
14113.0,308.0,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,339710.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,9
1882.0,746.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,142426.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,14
1490.0,586.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,174106.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,11
17249.0,0.0,KIA,Forte,Sedan,No,Petrol,1.8,120000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6.0,0,8
4704.0,0.0,GAZ,3796,Goods wagon,No,Petrol,3.55,100000.0,6.0,Manual,Rear,2-3,Left wheel,Brown,0.0,0,39
706.0,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,133162.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,11
28100.0,781.0,CHEVROLET,Cruze,Hatchback,Yes,Petrol,1.4,21000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,10.0,0,5
16621.0,0.0,MERCEDES-BENZ,C 230,Sedan,Yes,Petrol,2.5,262000.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,6.0,0,16
8938.0,640.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,106675.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,10
862.0,2287.5,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,263190.0,8.0,Automatic,4x4,4-5,Left wheel,White,0.0,0,15
784.0,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,161530.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,11
11604.0,0.0,DODGE,Caliber,Jeep,No,LPG,2.0,134500.0,4.0,Variator,Front,4-5,Left wheel,Orange,8.0,0,14
17249.0,1141.0,HYUNDAI,Genesis,Sedan,Yes,Petrol,3.55,94055.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,11
9722.0,0.0,FORD,Transit Connect,Goods wagon,No,Diesel,1.8,230000.0,4.0,Manual,Front,2-3,Left wheel,Sky blue,2.0,1,14
9095.0,502.0,HONDA,FIT,Hatchback,No,Petrol,1.5,41000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,6.0,0,10
15053.0,0.0,MERCEDES-BENZ,E 500,Sedan,Yes,Petrol,3.55,25500.0,8.0,Tiptronic,Rear,4-5,Left wheel,Silver,12.0,0,21
13172.0,1077.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,24302.0,4.0,Automatic,Front,4-5,Left wheel,Red,12.0,0,4
9408.0,642.0,FORD,Focus,Sedan,Yes,Petrol,2.0,136000.0,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,10.0,0,11
15681.0,2209.0,HONDA,Elysion,Minivan,Yes,Petrol,2.4,157000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,6.0,0,12
14113.0,0.0,BMW,X5,Jeep,Yes,Petrol,3.55,180351.0,8.0,Tiptronic,4x4,4-5,Left wheel,Grey,8.0,0,23
14113.0,741.0,KIA,Cadenza,Sedan,Yes,Petrol,2.4,40103.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,11
392.0,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,13
47356.0,891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,49454.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
4704.0,0.0,MERCEDES-BENZ,Smart,Sedan,No,Petrol,0.7500000000000002,142000.0,4.0,Tiptronic,Rear,2-3,Left wheel,Black,2.0,1,24
9722.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,8
8467.0,765.0,FORD,Focus,Sedan,No,Petrol,2.0,116923.0,4.0,Tiptronic,Front,4-5,Left wheel,White,8.0,0,8
12388.0,518.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,67429.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,7
18817.0,1017.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,105600.0,4.0,Tiptronic,Front,4-5,Left wheel,White,8.0,0,6
10976.0,0.0,MERCEDES-BENZ,C 320,Sedan,No,CNG,3.2,260000.0,6.0,Automatic,Rear,4-5,Left wheel,Black,10.0,0,23
13485.0,502.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,77000.0,4.0,Variator,Front,4-5,Left wheel,Red,0.0,0,10
11604.0,0.0,VOLKSWAGEN,Touran,Minivan,No,Petrol,2.0,176000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,12.0,0,19
20071.0,1211.0,BMW,X5,Jeep,Yes,Diesel,3.0,141200.0,4.0,Tiptronic,4x4,4-5,Left wheel,White,12.0,1,13
47042.0,1646.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,106918.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
470.0,583.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,0.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,12
37947.0,1575.0,AUDI,Q7,Jeep,Yes,Petrol,3.0,49122.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12.0,0,5
34673.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,117466.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,9
19736.0,730.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,37405.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
12074.0,1537.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,362717.5,6.0,Automatic,4x4,4-5,Left wheel,Blue,12.0,0,14
15681.0,521.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,132000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,8.0,1,12
941.0,1399.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,148661.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,13
1646.0,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,205968.0,6.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,13
4704.0,0.0,OPEL,Omega B,Sedan,No,Petrol,2.0,213000.0,4.0,Manual,Rear,4-5,Left wheel,Black,4.0,0,25
17876.0,900.0,KIA,Optima,Sedan,No,Petrol,2.4,66100.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,0,8
7840.0,0.0,MITSUBISHI,Airtrek,Universal,No,Petrol,2.0,155000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,Red,2.0,1,21
17562.0,271.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,66000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
16559.0,695.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,51678.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,8
47356.0,1017.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,65659.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,6
8624.0,0.0,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,190000.0,4.0,Variator,Front,4-5,Right-hand drive,Purple,4.0,0,17
45376.0,640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,43000.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,10
6800.0,0.0,OPEL,Corsa Corsa,Hatchback,No,Petrol,1.2,234313.0,4.0,Manual,Front,4-5,Left wheel,Silver,4.0,0,20
392.0,1024.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,136139.0,4.0,Automatic,Front,4-5,Left wheel,Red,12.0,0,13
4077.0,1277.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,67165.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12.0,0,5
21326.0,753.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.4,113000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8.0,0,11
12585.0,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,128965.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
12544.0,1750.0,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,334414.0,6.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,15
15994.0,0.0,FORD,Transit,Goods wagon,No,Diesel,2.2,190000.0,4.0,Manual,Front,4-5,Left wheel,Blue,4.0,1,13
14426.0,0.0,NISSAN,X-Trail,Jeep,Yes,Petrol,2.0,98345.0,4.0,Automatic,4x4,4-5,Left wheel,White,4.0,0,17
47356.0,1935.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,155976.0,8.0,Automatic,4x4,4-5,Left wheel,White,0.0,0,7
14500.0,761.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,97000.0,4.0,Automatic,Front,4-5,Left wheel,Black,8.0,0,13
32929.0,0.0,BMW,530,Sedan,Yes,Petrol,3.0,112000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12.0,0,12
41867.0,400.0,TOYOTA,Aqua,Universal,Yes,Hybrid,1.5,35039.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,5
5000.0,0.0,OPEL,Vectra C,Universal,No,Diesel,2.2,312000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,1,19
15612.0,629.0,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,97382.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,8
8154.0,919.0,BMW,X5,Jeep,Yes,Diesel,3.0,103458.0,6.0,Automatic,4x4,4-5,Left wheel,White,0.0,0,11
18503.0,1202.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,0.0,4.0,Automatic,Front,4-5,Left wheel,Red,0.0,0,6
43360.0,1317.0,JEEP,Wrangler,Jeep,Yes,Diesel,2.8,195071.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,14
42337.0,891.0,MERCEDES-BENZ,E 220 cdi,Sedan,Yes,Diesel,2.0,127000.0,4.0,Automatic,Rear,4-5,Left wheel,Black,6.0,1,7
8938.0,777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,53310.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
941.0,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,225510.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,10
706.0,639.0,AUDI,A4,Sedan,Yes,Petrol,2.0,162032.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,9
706.0,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,205968.0,6.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,13
31361.0,0.0,MINI,Countryman s,Jeep,No,Petrol,1.6,88000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Black,0.0,1,10
25889.0,730.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,79420.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,7
47042.0,1646.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,106918.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
21012.0,0.0,KIA,Optima,Sedan,Yes,Petrol,2.4,60000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10.0,0,8
38737.0,765.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,93000.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,8
9252.0,640.0,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,46721.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,10
14113.0,638.0,KIA,Optima,Sedan,Yes,Petrol,2.0,65376.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
28852.0,0.0,BMW,328,Sedan,Yes,Petrol,2.0,145000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Grey,8.0,1,10
2200.0,0.0,VOLKSWAGEN,Golf 4,Hatchback,No,Petrol,1.8,199000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,0.0,1,21
15367.0,649.0,HONDA,FIT,Hatchback,No,Petrol,1.5,110000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,13
3293.0,155.0,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,0.7500000000000002,119394.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,8
12231.0,503.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,147698.0,4.0,Automatic,Front,4-5,Left wheel,White,8.0,0,11
14081.0,1024.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,124850.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
21953.0,595.0,FORD,Fusion,Sedan,Yes,Petrol,1.5,102506.0,4.0,Automatic,Front,4-5,Left wheel,White,6.0,0,8
14686.0,836.0,SSANGYONG,Actyon,Sedan,Yes,Diesel,2.0,120682.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
15053.0,0.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,95000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,6.0,0,11
21357.0,836.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,193488.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
18826.0,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,108042.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,11
47356.0,1018.0,MERCEDES-BENZ,GL 350,Jeep,Yes,Diesel,3.0,103000.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,6.0,1,12
23834.0,0.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,60000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6.0,0,9
47356.0,1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,117671.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
9722.0,609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,5
42538.0,831.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,2000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,5
